content,score
I've been using Instagram for years and I'm so sick of how they keep pushing ads down my feed even when I have a business account and don't want to see them. They need to either give users more control over their experience or stop making money off of it. It's like they're trying to ruin the app for everyone just to line the pockets of their corporate overlords,NEGATIVO
I've been using Instagram for years and I'm so sick of how they're constantly changing the algorithm to favor their own content over ours. Always feel like we're seeing more ads than our friends posts. The lack of control over who can see our content is ridiculous too.,NEGATIVO
I'm so frustrated with Instagram's algorithm changes I keep getting recommended content from accounts I haven't interacted with in years it feels like they're trying to sell me stuff I don't want anymore,NEGATIVO
I'm so sick of Instagram's algorithm changing all the time I was having a great conversation with my friend and now their posts are getting lost in the noise again had to unfollow half of my friends because they've been posting too much or not enough is just so frustrating can't trust that it's going to be good content anymore,NEGATIVO
I've been using Instagram for years and it's honestly gotten to the point where I don't even bother logging in anymore. The algorithm is so outdated and it just feels like nobody sees my posts unless they're literally viral. It's not worth my time or effort to try and game the system anymore,NEGATIVO
I've been using Instagram for years and I'm so over the constant algorithm changes that are supposed to improve my feed but only make it more frustrating. Every time I try to plan a post or create content around an event I love they decide to shuffle up the order of my posts again. Its like they want to drive users crazy,NEGATIVO
Been using Instagram for years and I'm so over the endless algorithm changes they make now the app is completely untrustworthy I had 10k followers last year but now I barely get a fraction of that from a single post and honestly I don't even bother checking anymore the ads are way more annoying than before and can't even scroll through my feed without seeing a million stupid commercials,NEGATIVO
I've been using Instagram for years and honestly it's getting so frustrating to deal with all the ads that can't be skipped. I just want to see my friends posts without being bombarded with shopping stuff 24/7. The algorithm is clearly rigged against users not making money for the platform,NEGATIVO
I've been using Instagram for years and recently they changed their algorithm to show more ads which makes my feed completely useless now I'm not seeing any of my friends posts just a bunch of ads all day I'm so disappointed and I'm considering leaving the app,NEGATIVO
Absolutely hate the new algorithm Instagram is using now its making my feed so irrelevant and ads are everywhere I've tried to unfollow but still seeing sponsored content from accounts I've never interacted with before totally frustrated with the direction this app is heading,NEGATIVO
